geneID	patricID	transcriptID	function	bt_t04_A	bt_t04_B	bt_t04_C	bt_t12_A	bt_t12_B	bt_t12_C	bt_t36_A	bt_t36_B	bt_t36_C	btri_t12_btA	btri_t12_btB	btri_t12_btC	btri_t24_btA	btri_t24_btB	btri_t24_btC	btri_t36_btA	btri_t36_btB	btri_t36_btC	bt_t04_mucin_A	bt_t04_mucin_B	bt_t04_mucin_C	bt_t12_mucin_A	bt_t12_mucin_B	bt_t12_mucin_C	bt_t24_mucin_A	bt_t24_mucin_B	bt_t24_mucin_C	bt_t48_mucin_A	bt_t48_mucin_B	bt_t48_mucin_C	bt_t120_mucin_A	bt_t120_mucin_B	bt_t120_mucin_C	btri_bt_t06_mucinA	btri_bt_t06_mucinB	btri_bt_t06_mucinC	btri_bt_t12_mucinA	btri_bt_t12_mucinB	btri_bt_t12_mucinC	btri_bt_t24_mucinA	btri_bt_t24_mucinB	btri_bt_t24_mucinC	btri_bt_t48_mucinA	btri_bt_t48_mucinB	btri_bt_t48_mucinC	btri_bt_t120_mucinA	btri_bt_t120_mucinB	btri_bt_t120_mucinC
BT_3081	fig|226186.12.peg.3140	AAO78187	Pectin degradation protein KdgF	25.833765	24.172102	29.110940	21.538879	27.443449	32.792860	79.372534	115.820189	94.053999	40.229763	37.719383	46.242838	63.862097	34.951342	0.000000	29.624709	107.224170	81.391677	5.110248	13.199494	35.915247	51.826195	36.135792	46.976976	40.128035	55.003727	61.857957	103.573575	127.517077	121.558524	93.283773	202.275708	141.141589	19.750243	36.445445	38.849925	29.942575	25.162693	22.516283	33.147526	13.016566	30.726757	0.000000	11.670215	16.777724	83.689459	53.170224	56.295085
BT_3082	fig|226186.12.peg.3141	AAO78188	Levanase (EC 3.2.1.65)	36.555426	32.880177	38.041774	630.659889	563.609995	637.059259	1002.958360	1178.561067	979.534080	75.542723	71.506694	95.611261	131.323130	127.665546	98.399112	80.203617	250.949805	194.762312	73.139344	76.874796	50.231343	650.384357	588.434415	620.365055	882.720838	1150.871527	879.201281	1312.377317	1514.339057	1003.474184	512.559468	440.699507	466.581701	79.653584	60.869786	69.837103	104.018668	133.668848	138.302861	140.422643	108.144216	146.959414	119.100366	103.647583	80.422385	45.469267	42.118869	54.933066
BT_3083	fig|226186.12.peg.3143	AAO78189	putative ATPase	35.225959	31.411820	34.152981	32.851016	37.871628	33.289099	4.558024	8.356724	12.331606	18.677595	26.406638	25.779932	15.246162	17.273614	10.246188	8.215958	37.398188	23.061033	13.756114	40.339549	29.382242	26.612289	15.484769	16.066484	8.396534	6.946533	9.145200	8.278371	15.768302	8.625234	0.000000	10.911819	11.136308	45.868233	35.927683	37.775186	20.736154	20.583128	21.185612	12.614993	10.332996	17.476806	19.547326	23.515192	17.642863	12.478706	12.181366	11.580172
BT_3084	fig|226186.12.peg.3144	AAO78190	Putative lipase	43.953064	39.424722	46.317018	128.129669	178.354159	125.482536	18.646391	31.796438	36.152070	79.052425	114.485138	106.761675	52.076510	30.375978	50.021912	7.513289	43.591170	38.839804	24.200277	57.074122	38.623359	81.427889	49.942080	60.795407	66.962635	64.878471	102.333175	29.590266	18.429095	19.518195	36.213966	15.133810	13.057663	82.043230	68.639302	62.874382	51.711100	54.399954	49.458341	102.195856	124.611515	99.422967	15.434044	31.165551	29.642305	19.315910	12.070408	15.489615
BT_3085	fig|226186.12.peg.3145	AAO78191	alpha-xylosidase (EC 3.2.1.177)	12.599054	11.396196	12.012025	12.544973	15.412995	15.664753	4.633839	2.990625	6.940830	12.937493	13.073917	15.304766	2.941430	1.277887	2.807340	0.279129	0.609248	6.011223	12.959265	17.879331	13.660563	13.054976	12.327310	12.499878	3.594821	7.538887	4.692539	0.000000	3.636571	3.434273	0.000000	1.788671	0.421803	19.053313	16.988152	17.121400	6.038967	7.045084	7.149396	3.521701	1.357062	1.566223	2.187699	2.030868	1.237679	1.014456	1.684236	2.776289
BT_3086	fig|226186.12.peg.3146	AAO78192	alpha-xylosidase (EC 3.2.1.177)	3.202284	2.353675	2.556871	1.791561	2.470708	2.548290	1.697633	0.555930	3.136519	3.729461	4.810730	3.821397	4.184740	6.779958	11.619588	1.483224	6.884331	11.081524	4.828290	4.913797	4.740544	3.749648	3.704093	3.306134	2.464692	2.690612	2.657894	1.063412	3.065963	2.136659	0.000000	0.335215	0.355685	5.479184	5.782284	6.207474	2.346853	2.926363	3.121893	1.877537	1.752570	1.902765	4.308562	5.911355	7.150166	0.948879	1.044534	1.750711
BT_3087	fig|226186.12.peg.3147	AAO78193	dextranase precursor	6.869710	5.161789	5.835257	5.173207	5.511220	6.056106	7.231714	3.037375	3.865869	13.534848	14.185346	14.301531	36.895016	18.109122	12.547522	3.402419	37.113841	38.950846	13.568615	11.366921	12.260524	13.640049	13.992195	12.451496	8.526909	5.355990	10.163836	10.688592	4.257910	5.786151	11.674074	1.945366	2.064729	11.978244	15.027343	16.099069	5.650768	7.074514	6.380078	18.213793	10.778512	12.108782	24.984822	20.004981	16.526666	2.004959	3.480589	3.411725
BT_3088	fig|226186.12.peg.3148	AAO78194	hypothetical protein	3.541099	2.261858	3.166970	1.508159	1.448624	1.432040	2.673325	0.518699	0.000000	1.577339	2.447872	2.300946	0.692904	5.074544	0.000000	0.783578	0.684019	3.798372	4.861117	4.434336	4.358653	1.270902	2.120188	1.909986	0.363097	1.420628	0.423906	1.449697	1.852790	1.318177	0.000000	1.236126	0.000000	4.753794	4.780779	5.401914	1.101298	1.067326	1.146531	0.663790	0.219701	1.286378	0.000000	0.000000	0.000000	0.746314	0.130494	1.252737
BT_3089	fig|226186.12.peg.3149	AAO78195	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	3.056018	2.428805	3.023644	1.076465	0.976326	2.712593	0.000000	1.056160	0.000000	1.631436	1.806592	2.056990	3.810985	2.362957	2.192173	0.422740	6.431098	4.516897	3.296339	4.666523	4.199991	1.557739	1.489313	1.293688	0.739700	0.767883	1.352981	2.415269	3.537213	1.174333	0.000000	0.000000	0.785906	5.332045	4.676690	6.510214	0.616626	0.746095	0.848499	3.410138	1.643439	0.754139	0.000000	1.636491	0.943557	1.435732	0.398721	1.392149
BT_3090	fig|226186.12.peg.3150	AAO78196	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	3.249743	2.402423	3.016867	0.842613	0.669982	0.961421	0.594549	1.235497	0.302017	0.749455	1.145393	0.969856	6.300749	11.025568	6.999440	1.111182	12.674632	9.283774	2.070006	5.202828	4.011436	0.750849	0.702771	0.706878	0.903628	0.584036	1.630732	0.000000	0.549833	1.802339	1.224417	1.313897	1.467349	4.956075	4.856559	5.718559	1.061457	0.855417	1.037060	4.423669	5.639837	4.866567	0.000000	2.428899	1.528773	2.305892	2.949661	1.067061
BT_3091	fig|226186.12.peg.3151	AAO78197	Regulatory protein SusR	32.845333	28.559958	32.625658	18.149098	22.488362	21.836946	9.541245	10.017642	14.471341	14.794371	17.419188	19.926491	22.867434	23.616953	19.029216	4.411516	15.817985	13.893028	23.830256	42.071299	33.154515	22.921997	17.036213	17.159698	25.203732	31.629907	33.166079	5.379398	12.180704	8.369592	12.662364	10.552502	6.020439	45.215870	37.049534	39.418598	15.552363	17.865742	18.044066	37.780843	48.799881	46.747365	10.299630	19.953267	9.182202	11.639817	12.879116	7.417663
BT_3092	fig|226186.12.peg.3153	AAO78198	beta-galactosidase	1.130201	0.968208	0.995668	1.377243	2.024519	1.995704	1.593026	0.833841	0.959455	1.822988	1.690915	2.085827	1.213747	3.137022	0.000000	0.299771	4.365310	2.733480	1.535857	1.671977	1.679401	2.193178	2.159566	1.697355	1.881099	1.158041	0.926095	0.871455	3.671465	1.906630	0.000000	0.480750	0.000000	2.072412	1.845871	1.754214	1.117402	1.450175	1.371044	0.910873	1.481769	1.554410	8.350447	3.141205	1.554496	1.635349	1.371772	0.745728
BT_3093	fig|226186.12.peg.3154	AAO78199	Arylsulfatase (EC 3.1.6.1)	1.722790	1.635965	1.669986	3.166436	2.229043	2.921883	0.000000	1.715372	1.678326	1.904045	1.856158	2.809347	3.175530	2.679475	3.059875	1.828160	6.368419	5.250512	2.022293	3.155765	2.425060	1.842371	1.776224	1.510109	0.838828	0.910603	0.757233	3.660217	2.250733	2.211818	0.000000	0.403882	0.285802	2.538936	2.436793	3.315448	0.938124	1.559355	1.059916	2.715605	2.265186	1.302540	2.104767	5.558379	0.000000	1.456711	0.603182	1.893680
BT_3094	fig|226186.12.peg.3155	AAO78200	putative secreted xylosidase	1.115290	0.798740	0.785264	0.979042	0.285269	0.934900	7.716400	4.969149	6.968079	0.996645	1.411710	0.905459	4.714403	0.000000	12.156948	1.052327	6.678626	6.052782	0.322896	0.478808	0.916411	1.110667	0.545277	1.127085	0.153879	0.451331	2.277158	16.038499	2.919385	1.037231	0.000000	0.712094	0.000000	1.552955	0.766123	0.836363	0.682784	0.506549	0.674341	3.467886	1.851680	1.299421	0.000000	5.427009	2.663573	0.233610	5.885792	3.706891
BT_3095	fig|226186.12.peg.3156	AAO78201	Putative sulfatase	0.604830	0.759961	0.479956	0.590574	1.430828	0.671051	0.086800	1.371356	0.000000	0.565337	0.669409	0.805220	1.148466	1.552321	0.000000	0.717364	2.733699	1.025985	0.800414	0.707618	0.660019	0.593323	0.355832	0.306642	0.600812	0.197514	0.990210	3.979150	1.917182	0.000000	0.000000	0.354098	0.000000	0.699589	0.855562	1.283737	0.252170	0.602578	0.610257	0.516352	0.047424	0.031260	0.000000	0.000000	2.159611	0.968741	0.000000	0.221673
BT_3096	fig|226186.12.peg.3157	AAO78202	alpha-L-arabinofuranosidase (EC 3.2.1.55)	1.167757	1.162489	1.199197	1.451268	2.312037	2.034098	2.021267	3.055235	0.311278	1.019658	1.255279	1.417013	5.113879	4.740368	3.046061	0.903681	3.775107	6.111006	0.584267	1.289516	1.390539	2.447380	1.125234	1.501891	1.954216	3.037552	4.406569	5.700052	1.826645	1.866409	3.532851	0.549046	0.000000	1.524087	2.064140	2.013979	0.960316	0.884716	1.215867	2.913048	5.292509	2.543916	0.000000	0.816180	0.000000	1.585368	1.157727	1.859518
BT_3097	fig|226186.12.peg.3158	AAO78203	Periplasmic ligand-binding sensor domain COG3292 / BaeS-type histidine kinase / OmpR-type DNA-binding response regulator	9.062204	7.986080	8.466517	10.475659	14.377402	8.801967	0.342543	2.614065	5.281961	7.013909	6.217483	8.198330	3.245533	3.480698	4.262285	3.097690	5.160238	4.914345	2.548388	9.036715	6.538273	6.402941	3.557555	4.048496	4.970511	3.907891	5.810986	1.102543	2.457169	2.067547	1.923607	3.167502	2.741855	11.895940	9.137388	9.082416	7.274589	7.500562	7.065002	9.339861	10.533978	9.469145	1.367725	2.520103	7.159428	1.857809	1.932023	2.493535
BT_3098	fig|226186.12.peg.3159	AAO78204	hypothetical protein	4.978667	5.012148	5.576816	0.430386	0.280976	1.593469	0.000000	0.000000	0.623043	1.410135	1.639877	1.543974	0.195539	12.268694	0.000000	3.431307	1.275107	3.856642	0.837859	1.935996	2.950719	2.575087	1.332727	1.579555	1.467181	1.291777	0.312438	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.810401	2.646137	2.757458	3.063002	2.240208	3.263974	2.052675	0.000000	2.997416	0.000000	0.000000	0.000000	2.990875	0.945491	0.846127
BT_3099	fig|226186.12.peg.3160	AAO78205	hypothetical protein	6.624208	6.336459	5.502011	0.574117	1.158745	1.130722	1.479245	5.174787	0.000000	1.108592	1.031623	1.643355	4.903691	0.000000	0.000000	2.439767	3.372698	7.019317	3.013262	7.861793	5.351622	2.664696	0.810910	1.228768	0.129066	1.978393	1.914778	5.298987	0.000000	0.000000	11.007059	0.000000	0.000000	3.151086	5.381869	4.953855	1.434182	0.920673	2.372356	4.579905	8.342383	9.563060	13.949144	4.459756	0.000000	2.317158	5.492566	0.000000
BT_3100	fig|226186.12.peg.3161	AAO78206	Putative lipase/esterase	15.039063	18.911543	12.242281	16.254260	15.628559	17.656761	1.858619	1.546582	0.000000	11.712525	8.662882	11.076510	3.250234	0.000000	0.000000	6.975993	4.642872	0.000000	19.339114	14.932507	9.360872	9.516380	13.641527	14.364821	1.766358	1.812731	1.817598	0.000000	3.535525	0.000000	0.000000	0.692004	1.764708	10.538338	7.784056	6.786930	19.540993	20.534982	20.744764	1.715113	1.945738	0.723271	3.610908	1.191293	0.000000	3.847128	2.273667	2.892760
BT_3101	fig|226186.12.peg.3163	AAO78207	Arylsulfatase (EC 3.1.6.1)	1.628737	1.536747	1.550764	3.735326	5.060804	4.532692	8.298423	6.651728	13.731674	5.635670	4.762462	4.679383	10.008674	11.590982	16.587512	5.882191	10.243496	7.160439	1.778368	1.633206	0.804259	6.005078	6.030380	4.988906	8.298896	9.340929	6.715129	7.988593	14.174069	10.172894	6.182081	1.632511	6.066212	1.480693	1.380853	1.168638	4.904768	6.583729	6.700661	6.698683	6.244215	5.502846	8.116858	7.475459	7.545095	2.985018	2.349169	3.335641
BT_3102	fig|226186.12.peg.3164	AAO78208	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	0.334451	0.435267	0.371030	0.710316	1.183376	0.829118	0.000000	0.000000	1.274443	1.036409	1.168312	1.435385	1.417210	0.000000	2.610844	1.248018	0.794354	0.000000	0.281701	0.364481	0.427889	1.266788	0.869518	1.017596	0.827034	1.167708	1.262361	3.589764	0.000000	1.158211	0.000000	0.894421	2.576787	0.436044	0.458751	0.373741	1.071535	1.157699	1.120771	0.717677	0.720268	1.595772	0.000000	3.685580	1.612851	1.308747	2.516698	2.792022
BT_3103	fig|226186.12.peg.3165	AAO78209	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	0.438141	0.585291	0.511803	1.387123	1.785903	1.520260	2.550712	3.975273	4.413206	2.538791	2.020048	2.511658	4.795005	5.679794	2.771271	3.163729	12.162567	6.465329	0.781359	1.073670	0.702231	1.916725	1.823917	1.780508	1.854539	2.012041	3.518086	7.234556	2.011997	5.845842	4.267862	1.330238	3.579820	0.833375	0.835863	0.763562	1.168602	1.392230	1.486226	2.483834	1.546032	1.431729	4.790305	3.414668	1.431723	2.309303	2.766338	1.550707
BT_3104	fig|226186.12.peg.3166	AAO78210	hypothetical protein	0.704307	0.886384	0.665920	1.225130	0.749775	0.806948	1.285388	1.069114	0.000000	1.364597	2.288327	1.974945	2.826229	0.000000	4.598578	1.352238	2.144216	0.000000	0.895763	0.995754	0.828060	1.039967	1.159721	0.912168	1.249058	0.422548	0.673403	0.000000	0.000000	0.000000	0.000000	2.768842	0.000000	0.943124	1.063957	0.860234	1.439502	1.607764	1.405396	2.703217	1.424025	1.600736	0.000000	0.267107	0.000000	0.328401	0.861759	0.150891
BT_3105	fig|226186.12.peg.3167	AAO78211	hypothetical protein	0.602836	0.507872	0.673731	0.460813	0.381482	0.253113	0.000000	1.845293	1.270553	0.322445	0.443605	0.778988	0.712259	0.000000	0.000000	0.000000	2.567649	2.555883	0.109595	1.254754	0.740557	0.359964	0.280229	0.264762	0.000000	0.505435	0.491910	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.896043	0.901660	0.537181	0.590241	0.675173	0.987933	1.201918	5.088562	0.866853	0.000000	0.000000	0.000000	0.000000	0.000000	1.082933
BT_3106	fig|226186.12.peg.3168	AAO78212	Arylsulfatase (EC 3.1.6.1)	1.855986	1.816534	1.486611	2.553468	3.457863	2.896234	0.000000	2.958230	0.000000	2.365147	2.379148	3.232240	4.706695	2.624106	13.783898	4.536370	5.081737	3.330520	3.208268	3.346901	2.350908	3.178417	3.148355	2.191604	2.365931	2.045715	3.324279	1.912675	8.610498	3.736425	5.997962	1.121203	0.980071	2.084870	1.988726	2.483407	2.072894	2.877512	2.867931	2.322397	3.868725	4.154972	10.299630	1.813933	4.671156	0.600765	3.072083	0.721162
BT_3107	fig|226186.12.peg.3169	AAO78213	Arylsulfatase (EC 3.1.6.1)	3.543282	2.646327	3.387235	1.441212	1.195923	1.194706	1.571097	1.512638	0.000000	2.415017	2.423079	1.996831	5.228269	3.087911	5.213842	1.704288	6.242186	6.723642	1.756906	3.561053	1.929961	1.779312	1.673557	1.996466	4.875485	4.562677	6.463190	0.000000	1.181399	0.534991	3.748534	1.281602	3.007133	2.338226	2.294733	2.792668	2.163292	2.106905	1.864485	5.786350	4.421602	5.452736	11.601475	1.671094	0.000000	1.843919	1.208900	3.268258
BT_3108	fig|226186.12.peg.3170	AAO78214	putative beta-xylosidase	1.491084	2.128477	1.666563	0.382418	0.868703	0.324943	0.000000	0.969558	0.000000	0.440223	0.267355	1.096922	1.253416	1.690401	0.000000	1.481942	0.000000	0.000000	0.082304	0.904308	0.954596	1.172090	0.416564	0.721789	1.511326	1.016624	1.789972	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.727795	0.638265	0.630513	2.449358	1.588229	1.861088	7.937640	8.003560	7.549506	0.000000	0.000000	0.000000	0.961951	0.865928	0.380319
BT_3109	fig|226186.12.peg.3171	AAO78215	arylsulfatase A precursor	1.900044	1.457658	1.851976	2.080432	2.224551	2.102304	9.097672	10.943675	4.401898	4.535615	5.165358	5.902006	25.444292	10.057227	14.272898	7.215210	11.668803	14.319448	1.202028	1.852005	1.956940	4.351489	3.436219	3.102448	20.401388	12.525847	17.166636	7.706979	10.903487	14.453548	0.000000	15.999749	17.443274	2.381791	2.316593	1.845185	2.445992	3.248393	3.351423	24.329658	21.901306	21.692457	30.057083	29.837345	31.172224	10.436710	6.724618	12.864966
BT_3110	fig|226186.12.peg.3172	AAO78216	hypothetical protein	32.450248	30.717133	28.573371	32.531649	36.525833	35.425418	15.495542	9.755217	15.068668	9.188101	13.407479	15.483552	22.646896	36.720376	25.557773	5.584705	7.095442	10.645639	42.711015	36.575690	29.935445	43.195299	31.513080	30.699143	33.591611	31.334898	44.684637	12.001058	10.199792	16.686982	2.303106	6.394442	4.608903	37.935997	28.091445	25.422259	15.139584	15.660143	15.829625	65.404600	67.222766	72.538708	16.179666	20.992657	12.107250	6.969272	7.663558	2.363527
BT_3111	fig|226186.12.peg.3173	AAO78217	hypothetical protein	4.524392	3.888475	3.995890	3.990331	4.743859	3.375219	1.248782	0.180541	0.717296	2.032658	2.391870	3.044491	0.703286	0.524075	0.598751	0.247588	0.000000	0.000000	0.870829	5.646830	3.957355	2.954963	1.266392	1.500838	0.000000	0.470879	0.578598	0.000000	0.000000	0.551315	0.000000	0.619226	1.314123	7.087393	5.463758	4.293066	1.793314	1.563869	1.758082	1.639069	0.642394	2.968537	0.000000	0.000000	0.000000	0.901936	0.551617	0.068507
BT_3112	fig|226186.12.peg.3174	AAO78218	Hydrolase, HAD superfamily	5.276673	4.774108	4.085077	2.146906	1.619110	2.146453	0.000000	0.805379	0.000000	2.168297	1.183908	2.265223	0.268742	0.000000	2.344651	0.000000	0.000000	0.000000	1.438783	5.534558	5.088297	1.542671	0.955610	0.750936	0.000000	0.000000	0.215563	0.000000	0.251859	0.358277	0.000000	0.000000	0.000000	4.770760	3.928624	3.926155	1.105146	1.028595	1.212631	0.348329	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
BT_3113	fig|226186.12.peg.3175	AAO78219	Protein AraJ precursor	60.660720	53.803683	57.051689	64.357623	72.324854	67.517660	11.064077	27.711119	31.659545	81.522220	102.027604	100.378802	10.136926	7.685700	15.002946	8.113067	15.983820	13.884339	77.548814	92.512769	80.060477	101.163673	83.198795	81.566192	12.356180	14.136094	13.646348	33.320877	21.144128	26.522159	39.032904	21.903523	19.846459	78.911168	75.011167	73.702588	34.836930	39.514605	40.052497	11.843129	7.863738	7.552732	42.215884	30.164144	28.377389	26.295748	21.066410	23.070201
BT_3114	fig|226186.12.peg.3177	AAO78220	beta-galactosidase	22.518182	17.030784	22.995398	17.093055	17.695663	17.977687	4.761231	4.390279	5.101075	36.202428	46.796821	42.567816	8.895565	13.568571	12.717803	3.806523	8.168515	7.761723	40.208638	34.666061	35.314436	26.652099	27.821722	23.107205	5.188255	4.405160	5.517842	4.665557	6.835774	4.082943	10.723748	2.664410	5.396303	41.392443	42.763468	45.787245	15.040468	18.267417	16.620506	6.141402	4.181499	4.178972	6.496978	3.672326	5.630001	1.880433	2.795128	3.684712
BT_3115	fig|226186.12.peg.3179	AAO78221	Proline dehydrogenase (EC 1.5.5.2) / Delta-1-pyrroline-5-carboxylate dehydrogenase (EC 1.2.1.88)	1.482169	1.515642	1.316425	4.441177	5.285408	6.420932	3.624361	2.917385	1.821522	6.312219	7.794413	6.759720	5.094472	4.335003	3.070071	0.689351	3.958541	4.875498	3.068341	2.723260	1.758505	8.686187	8.562471	8.069596	1.774309	3.752215	4.115052	5.235812	4.345236	5.102833	0.000000	1.335381	2.108581	1.863131	2.052442	1.820137	3.295997	3.956599	3.394854	3.381470	2.363333	3.355449	2.626809	3.768331	4.486165	0.245522	1.709480	0.574258
BT_3116	fig|226186.12.peg.3180	AAO78222	GTP-binding and nucleic acid-binding protein YchF	333.499632	287.558510	340.051875	136.324553	150.972848	118.710184	18.180097	12.779683	33.236295	99.434531	107.354139	143.892596	11.681925	27.007039	15.408954	9.696224	50.165614	23.724830	99.258013	443.732646	425.851483	132.283591	67.594964	96.057279	25.884660	36.177955	32.373378	13.276844	25.033317	22.291793	21.646644	27.526701	30.012439	482.866945	470.675860	496.029903	124.514457	140.937233	150.224980	20.494032	17.105412	16.812935	13.263786	12.658431	31.056755	21.646741	25.377447	21.582036
BT_3117	fig|226186.12.peg.3181	AAO78223	2-dehydropantoate 2-reductase (EC 1.1.1.169)	203.699979	169.049849	183.172398	96.545963	116.985740	98.222414	21.714069	30.246037	34.577710	133.965389	170.386240	175.176059	74.309620	41.805749	57.763865	19.757799	95.778067	51.285318	151.994598	264.773434	274.635477	118.498393	100.802863	91.045744	33.405736	25.159473	30.597631	43.429875	22.913352	24.167971	11.944863	21.598501	7.555857	300.056367	340.501192	361.442229	79.595705	93.006953	90.290252	38.762250	24.840912	38.314378	68.632256	56.078035	42.347750	15.076858	17.758210	28.936188
